Plot,Side,id,Type,Date,Nseed,Time,Weight,Thousand_weight
11,E,6,Waterhemp-calibration-learn,5/8/19 11:41,3308,28.1 sec,0.70 g,0.21 g
11,E,6,Waterhemp-calibration-learn,5/8/19 11:44,3288,32.6 sec,0.60 g,0.18 g
11,E,6,Waterhemp-calibration-learn,5/8/19 11:46,3273,29.0 sec,0.70 g,0.21 g
11,E,6,Waterhemp-calibration-learn,5/8/19 11:52,3138,30.9 sec,0.60 g,0.19 g
11,E,6,Waterhemp-calibration-learn,5/8/19 11:53,3155,29.9 sec,0.70 g,0.22 g
11,E,6,Waterhemp-calibration-learn,5/8/19 11:55,3132,33.7 sec,0.60 g,0.19 g
11,E,6,Waterhemp-calibration-learn,5/8/19 11:56,3156,26.9 sec,0.60 g,0.19 g
11,E,6,Waterhemp-calibration-learn,5/8/19 11:58,3156,30.7 sec,0.60 g,0.19 g
11,E,40,Waterhemp-calibration-learn,4/22/19 10:32,610427,337.7 sec,116.50 g,0.19 g
11,E,40,Waterhemp-calibration-learn,4/22/19 10:38,608241,323.6 sec,116.20 g,0.19 g
11,E,40,Waterhemp-calibration-learn,4/22/19 10:53,598101,615.2 sec,0.20 g,0.00 g
11,E,40,Waterhemp-calibration-learn,4/22/19 11:03,609402,525.2 sec,116.50 g,0.19 g
11,E,40,Waterhemp-calibration-learn,4/22/19 11:13,622748,523.3 sec,116.90 g,0.19 g
11,E,40,Waterhemp-calibration-learn,4/22/19 11:23,609101,482.2 sec,117.00 g,0.19 g
11,E,40,Waterhemp-calibration-learn,4/22/19 11:36,609498,604.2 sec,116.80 g,0.19 g
11,E,40,Waterhemp-calibration-learn,4/22/19 11:47,650638,577.8 sec,117.30 g,0.18 g
11,E,40,Waterhemp-calibration-learn,4/22/19 11:59,608718,606.3 sec,117.50 g,0.19 g
11,E,57,Waterhemp-calibration-learn,6/4/19 10:41,10911,35.2 sec,2.10 g,0.19 g
11,E,57,Waterhemp-calibration-learn,6/4/19 10:45,10937,27.1 sec,2.10 g,0.19 g
11,E,57,Waterhemp-calibration-learn,6/4/19 10:52,10907,32.4 sec,2.10 g,0.19 g
11,E,57,Waterhemp-calibration-learn,6/4/19 10:56,10939,31.2 sec,2.10 g,0.19 g
11,E,57,Waterhemp-calibration-learn,6/4/19 10:58,10950,23.6 sec,2.10 g,0.19 g
11,E,63,Waterhemp-calibration-learn,4/22/19 16:01,185548,201.9 sec,33.40 g,0.18 g
11,E,63,Waterhemp-calibration-learn,4/22/19 16:05,185467,186.3 sec,33.40 g,0.18 g
11,E,63,Waterhemp-calibration-learn,4/22/19 16:10,186004,234.0 sec,33.60 g,0.18 g
11,E,63,Waterhemp-calibration-learn,4/22/19 16:14,185720,175.2 sec,33.40 g,0.18 g
11,E,63,Waterhemp-calibration-learn,4/22/19 16:17,185684,184.7 sec,33.60 g,0.18 g
11,E,63,Waterhemp-calibration-learn,4/22/19 16:22,185654,220.9 sec,33.20 g,0.18 g
11,E,63,Waterhemp-calibration-learn,4/22/19 16:26,186031,220.9 sec,33.60 g,0.18 g
11,E,63,Waterhemp-calibration-learn,4/22/19 16:31,186099,223.0 sec,33.60 g,0.18 g
11,E,63,Waterhemp-calibration-learn,4/22/19 16:35,185834,211.0 sec,33.70 g,0.18 g
11,W,2,Waterhemp-calibration-learn,5/6/19 10:08,20544,25.9 sec,3.80 g,0.18 g
11,W,2,Waterhemp-calibration-learn,5/6/19 10:10,20802,42.3 sec,3.90 g,0.19 g
11,W,2,Waterhemp-calibration-learn,5/6/19 10:11,20711,35.1 sec,3.90 g,0.19 g
11,W,2,Waterhemp-calibration-learn,5/6/19 10:13,20792,35.5 sec,3.90 g,0.19 g
11,W,2,Waterhemp-calibration-learn,5/6/19 10:15,20757,38.1 sec,3.90 g,0.19 g
11,W,2,Waterhemp-calibration-learn,5/6/19 10:17,20795,36.7 sec,3.80 g,0.18 g
11,W,4,Waterhemp-calibration-learn,6/10/19 19:33,360048,199.5 sec,76.70 g,0.21 g
11,W,4,Waterhemp-calibration-learn,6/10/19 19:45,359878,605.3 sec,0.00 g,0.00 g
11,W,4,Waterhemp-calibration-learn,6/10/19 19:54,359376,487.7 sec,76.50 g,0.21 g
11,W,4,Waterhemp-calibration-learn,6/10/19 19:58,359226,236.8 sec,76.60 g,0.21 g
11,W,4,Waterhemp-calibration-learn,6/10/19 20:06,359633,196.3 sec,76.50 g,0.21 g
11,W,4,Waterhemp-calibration-learn,6/10/19 20:10,359856,202.3 sec,76.50 g,0.21 g
11,W,4,Waterhemp-calibration-learn,6/10/19 20:14,359632,205.6 sec,76.40 g,0.21 g
11,W,5,Waterhemp-calibration-learn,4/19/19 16:41,42577,56.9 sec,8.20 g,0.19 g
11,W,5,Waterhemp-calibration-learn,4/19/19 16:43,42572,52.8 sec,8.40 g,0.20 g
11,W,5,Waterhemp-calibration-learn,4/19/19 16:45,42394,46.8 sec,8.20 g,0.19 g
11,W,5,Waterhemp-calibration-learn,4/19/19 16:47,42343,54.5 sec,8.30 g,0.20 g
11,W,5,Waterhemp-calibration-learn,4/19/19 16:48,42512,49.5 sec,8.30 g,0.20 g
11,W,5,Waterhemp-calibration-learn,4/19/19 16:50,42334,48.5 sec,8.30 g,0.20 g
11,W,5,Waterhemp-calibration-learn,4/19/19 16:51,42497,40.6 sec,8.20 g,0.19 g
11,W,5,Waterhemp-calibration-learn,4/19/19 16:53,42396,54.1 sec,8.20 g,0.19 g
11,W,5,Waterhemp-calibration-learn,4/19/19 16:55,42467,48.7 sec,8.20 g,0.19 g
11,W,5,Waterhemp-calibration-learn,4/19/19 16:57,42366,54.2 sec,8.20 g,0.19 g
11,W,6,Waterhemp-calibration-learn,5/28/19 16:42,13340,30.7 sec,0.00 g,0.00 g
11,W,6,Waterhemp-calibration-learn,5/28/19 16:44,13413,31.0 sec,3.30 g,0.25 g
11,W,6,Waterhemp-calibration-learn,5/28/19 16:45,13296,27.7 sec,3.40 g,0.26 g
11,W,6,Waterhemp-calibration-learn,5/28/19 16:47,13301,36.2 sec,-425.30 g,-31.98 g
11,W,6,Waterhemp-calibration-learn,5/28/19 16:48,13315,29.4 sec,3.30 g,0.25 g
11,W,8,Waterhemp-calibration-learn,6/7/19 12:55,242719,363.5 sec,53.20 g,0.22 g
11,W,8,Waterhemp-calibration-learn,6/7/19 13:01,243204,170.6 sec,53.10 g,0.22 g
11,W,8,Waterhemp-calibration-learn,6/7/19 13:07,242646,240.1 sec,53.10 g,0.22 g
11,W,8,Waterhemp-calibration-learn,6/7/19 13:11,242612,214.9 sec,53.10 g,0.22 g
11,W,11,Waterhemp-calibration-learn,6/4/19 09:47,258417,374.3 sec,38.10 g,0.15 g
11,W,11,Waterhemp-calibration-learn,6/4/19 09:50,258697,129.6 sec,38.40 g,0.15 g
11,W,11,Waterhemp-calibration-learn,6/4/19 09:55,258579,167.8 sec,38.40 g,0.15 g
11,W,14,Waterhemp-calibration-learn,5/7/19 16:09,13430,48.0 sec,3.10 g,0.23 g
11,W,14,Waterhemp-calibration-learn,5/7/19 16:11,13293,42.1 sec,3.10 g,0.23 g
11,W,14,Waterhemp-calibration-learn,5/7/19 16:13,13319,42.4 sec,3.10 g,0.23 g
11,W,14,Waterhemp-calibration-learn,5/7/19 16:19,13087,47.5 sec,3.10 g,0.24 g
11,W,14,Waterhemp-calibration-learn,5/7/19 16:21,13093,45.5 sec,3.20 g,0.24 g
11,W,14,Waterhemp-calibration-learn,5/7/19 16:23,13035,52.1 sec,3.10 g,0.24 g
11,W,14,Waterhemp-calibration-learn,5/7/19 16:32,12517,19.6 sec,3.10 g,0.25 g
11,W,14,Waterhemp-calibration-learn,5/7/19 16:34,12580,50.7 sec,3.10 g,0.25 g
11,W,14,Waterhemp-calibration-learn,5/7/19 16:36,12637,48.7 sec,3.10 g,0.25 g
11,W,14,Waterhemp-calibration-learn,5/7/19 16:39,12666,55.3 sec,3.10 g,0.24 g
11,W,14,Waterhemp-calibration-learn,5/7/19 16:41,12639,53.4 sec,3.10 g,0.25 g
11,W,14,Waterhemp-calibration-learn,5/7/19 16:43,12548,50.4 sec,3.00 g,0.24 g
11,W,14,Waterhemp-calibration-learn,5/7/19 16:45,12647,49.8 sec,3.10 g,0.25 g
11,W,17,Waterhemp-calibration-learn,5/21/19 16:35,641309,486.5 sec,115.30 g,0.18 g
11,W,17,Waterhemp-calibration-learn,5/21/19 16:48,636791,481.0 sec,115.30 g,0.18 g
11,W,17,Waterhemp-calibration-learn,5/21/19 16:56,639325,463.3 sec,115.30 g,0.18 g
11,W,17,Waterhemp-calibration-learn,5/24/19 10:46,636395,535.4 sec,115.50 g,0.18 g
11,W,17,Waterhemp-calibration-learn,5/24/19 11:01,639642,562.7 sec,115.50 g,0.18 g
11,W,17,Waterhemp-calibration-learn,5/24/19 11:18,643117,508.0 sec,115.80 g,0.18 g
11,W,17,Waterhemp-calibration-learn,5/24/19 11:28,636070,490.6 sec,115.60 g,0.18 g
11,W,17,Waterhemp-calibration-learn,5/24/19 11:42,649066,626.7 sec,115.70 g,0.18 g
11,W,17,Waterhemp-calibration-learn,5/24/19 11:57,653474,561.1 sec,---,---
11,W,17,Waterhemp-calibration-learn,5/24/19 12:32,653590,571.1 sec,115.80 g,0.18 g
11,W,17,Waterhemp-calibration-learn,5/24/19 13:00,657529,739.8 sec,115.70 g,0.18 g
11,W,17,Waterhemp-calibration-learn,5/24/19 13:26,658893,789.0 sec,116.00 g,0.18 g
11,W,17,Waterhemp-calibration-learn,5/24/19 13:47,660849,768.6 sec,---,---
11,W,17,Waterhemp-calibration-learn,5/24/19 14:01,662089,662.0 sec,116.20 g,0.18 g
11,W,17,Waterhemp-calibration-learn,5/24/19 14:19,660266,676.2 sec,116.60 g,0.18 g
11,W,17,Waterhemp-calibration-learn,5/24/19 14:38,662210,618.1 sec,116.60 g,0.18 g
11,W,17,Waterhemp-calibration-learn,5/24/19 14:53,665688,639.8 sec,116.80 g,0.18 g
11,W,17,Waterhemp-calibration-learn,5/24/19 15:10,666307,690.9 sec,---,---
11,W,17,Waterhemp-calibration-learn,5/24/19 15:50,668926,909.4 sec,117.30 g,0.18 g
11,W,17,Waterhemp-calibration-learn,5/24/19 16:37,680228,972.5 sec,0.00 g,0.00 g
11,W,17,Waterhemp-calibration-learn,5/24/19 17:05,682525,857.2 sec,117.90 g,0.17 g
11,W,17,Waterhemp-calibration-learn,5/24/19 17:25,684892,869.9 sec,117.80 g,0.17 g
11,W,17,Waterhemp-calibration-learn,6/7/19 11:33,607262,324.1 sec,115.50 g,0.19 g
11,W,17,Waterhemp-calibration-learn,6/7/19 11:40,610948,323.1 sec,115.50 g,0.19 g
11,W,17,Waterhemp-calibration-learn,6/7/19 11:53,610944,539.1 sec,-425.30 g,-0.70 g
11,W,17,Waterhemp-calibration-learn,6/7/19 12:05,609292,338.4 sec,115.50 g,0.19 g
11,W,17,Waterhemp-calibration-learn,6/7/19 12:12,611458,369.1 sec,115.40 g,0.19 g
11,W,17,Waterhemp-calibration-learn,6/7/19 12:20,610652,328.4 sec,115.50 g,0.19 g
11,W,29,Waterhemp-calibration-learn,4/19/19 16:16,130191,98.8 sec,26.80 g,0.21 g
11,W,29,Waterhemp-calibration-learn,4/19/19 16:19,130064,88.6 sec,26.80 g,0.21 g
11,W,29,Waterhemp-calibration-learn,4/19/19 16:21,130273,99.0 sec,27.00 g,0.21 g
11,W,29,Waterhemp-calibration-learn,4/19/19 16:24,130839,135.3 sec,26.80 g,0.20 g
11,W,29,Waterhemp-calibration-learn,4/19/19 16:27,130427,115.4 sec,26.90 g,0.21 g
11,W,29,Waterhemp-calibration-learn,4/19/19 16:30,129941,106.6 sec,26.80 g,0.21 g
11,W,29,Waterhemp-calibration-learn,4/19/19 16:33,129985,98.4 sec,26.90 g,0.21 g
11,W,29,Waterhemp-calibration-learn,4/19/19 16:35,130065,102.2 sec,26.90 g,0.21 g
11,W,29,Waterhemp-calibration-learn,4/19/19 16:38,130104,85.5 sec,26.80 g,0.21 g
11,W,33,Waterhemp-calibration-learn,6/13/19 12:32,1037985,939.2 sec,128.10 g,0.20 g
11,W,33,Waterhemp-calibration-learn,6/13/19 12:42,1035053,465.5 sec,128.00 g,0.20 g
11,W,33,Waterhemp-calibration-learn,6/13/19 12:56,1033245,762.6 sec,128.00 g,0.20 g
11,W,33,Waterhemp-calibration-learn,6/13/19 13:08,1037353,687.4 sec,127.90 g,0.20 g
11,W,33,Waterhemp-calibration-learn,6/13/19 13:17,1034254,433.4 sec,128.00 g,0.20 g
11,W,35,Waterhemp-calibration-learn,6/8/19 17:09,1844552,991.8 sec,0.00 g,0.00 g
11,W,35,Waterhemp-calibration-learn,6/8/19 17:34,1842093,1425.6 sec,269.80 g,0.15 g
11,W,35,Waterhemp-calibration-learn,6/8/19 17:52,1842983,977.3 sec,269.70 g,0.15 g
11,W,35,Waterhemp-calibration-learn,6/8/19 18:17,1843275,1276.8 sec,269.60 g,0.15 g
11,W,38,Waterhemp-calibration-learn,6/12/19 19:41,1567650,1084.9 sec,280.80 g,0.18 g
11,W,38,Waterhemp-calibration-learn,6/12/19 19:59,1572186,1032.7 sec,280.60 g,0.18 g
11,W,38,Waterhemp-calibration-learn,6/12/19 20:18,1574961,1063.2 sec,280.40 g,0.18 g
11,W,39,Waterhemp-calibration-learn,5/21/19 11:07,973427,616.8 sec,214.80 g,0.22 g
11,W,39,Waterhemp-calibration-learn,5/21/19 11:24,971624,892.2 sec,214.80 g,0.22 g
11,W,39,Waterhemp-calibration-learn,5/21/19 11:36,974434,557.8 sec,214.70 g,0.22 g
11,W,39,Waterhemp-calibration-learn,5/21/19 11:50,966758,673.4 sec,214.80 g,0.22 g
11,W,39,Waterhemp-calibration-learn,5/21/19 12:03,956265,700.0 sec,214.80 g,0.22 g
11,W,39,Waterhemp-calibration-learn,5/21/19 12:16,971560,674.2 sec,214.80 g,0.22 g
11,W,39,Waterhemp-calibration-learn,5/21/19 12:30,973146,686.9 sec,214.80 g,0.22 g
11,W,39,Waterhemp-calibration-learn,5/21/19 14:49,971847,585.3 sec,214.90 g,0.22 g
11,W,39,Waterhemp-calibration-learn,5/21/19 15:04,972301,713.2 sec,215.00 g,0.22 g
11,W,39,Waterhemp-calibration-learn,5/21/19 15:19,971897,659.7 sec,214.90 g,0.22 g
11,W,39,Waterhemp-calibration-learn,5/21/19 15:35,972268,703.6 sec,215.00 g,0.22 g
11,W,42,Waterhemp-calibration-learn,6/10/19 18:14,692604,453.7 sec,117.20 g,0.17 g
11,W,42,Waterhemp-calibration-learn,6/10/19 18:23,696061,463.8 sec,117.20 g,0.17 g
11,W,42,Waterhemp-calibration-learn,6/10/19 18:36,696538,460.9 sec,117.20 g,0.17 g
11,W,42,Waterhemp-calibration-learn,6/10/19 18:50,696756,786.6 sec,117.00 g,0.17 g
11,W,42,Waterhemp-calibration-learn,6/10/19 19:00,700438,535.9 sec,117.10 g,0.17 g
11,W,42,Waterhemp-calibration-learn,6/10/19 19:10,701347,537.5 sec,117.10 g,0.17 g
11,W,42,Waterhemp-calibration-learn,6/10/19 19:23,697017,594.5 sec,---,---
11,W,49,Waterhemp-calibration-learn,4/19/19 17:00,75296,56.4 sec,13.60 g,0.18 g
11,W,49,Waterhemp-calibration-learn,4/19/19 17:02,75210,56.4 sec,13.80 g,0.18 g
11,W,49,Waterhemp-calibration-learn,4/19/19 17:03,75315,55.7 sec,13.60 g,0.18 g
11,W,49,Waterhemp-calibration-learn,4/19/19 17:05,75193,52.3 sec,13.60 g,0.18 g
11,W,49,Waterhemp-calibration-learn,4/19/19 17:08,75293,65.8 sec,13.80 g,0.18 g
11,W,50,Waterhemp-calibration-learn,6/2/19 12:55,773984,840.3 sec,0.00 g,0.00 g
11,W,50,Waterhemp-calibration-learn,6/2/19 13:13,772791,817.9 sec,127.70 g,0.17 g
11,W,50,Waterhemp-calibration-learn,6/2/19 13:26,777442,709.2 sec,127.30 g,0.16 g
11,W,50,Waterhemp-calibration-learn,6/2/19 13:51,775597,787.1 sec,552.50 g,0.71 g
11,W,58,Waterhemp-calibration-learn,6/1/19 12:27,86383,64.5 sec,-0.10 g,-0.00 g
11,W,58,Waterhemp-calibration-learn,6/1/19 12:29,86346,67.2 sec,15.30 g,0.18 g
11,W,58,Waterhemp-calibration-learn,6/1/19 12:31,86392,63.9 sec,15.30 g,0.18 g
11,W,60,Waterhemp-calibration-learn,5/31/19 17:58,304584,552.5 sec,50.20 g,0.16 g
11,W,60,Waterhemp-calibration-learn,5/31/19 18:12,304637,765.9 sec,46.90 g,0.15 g
11,W,60,Waterhemp-calibration-learn,5/31/19 18:20,304065,439.2 sec,47.10 g,0.15 g
11,W,60,Waterhemp-calibration-learn,6/1/19 11:48,304966,187.6 sec,0.00 g,0.00 g
11,W,60,Waterhemp-calibration-learn,6/1/19 11:52,305289,178.3 sec,47.10 g,0.15 g
11,W,60,Waterhemp-calibration-learn,6/1/19 11:57,304875,161.8 sec,47.20 g,0.15 g
11,W,60,Waterhemp-calibration-learn,6/1/19 12:03,305081,222.3 sec,47.20 g,0.15 g
11,W,60,Waterhemp-calibration-learn,6/1/19 12:17,304746,162.8 sec,47.30 g,0.16 g
11,W,60,Waterhemp-calibration-learn,6/1/19 12:24,304775,224.3 sec,47.30 g,0.16 g
11,W,61,Waterhemp-calibration-learn,6/1/19 09:21,35558,390.8 sec,7.10 g,0.20 g
11,W,61,Waterhemp-calibration-learn,6/1/19 09:29,35083,381.1 sec,7.20 g,0.21 g
11,W,61,Waterhemp-calibration-learn,6/1/19 09:38,34929,395.1 sec,7.20 g,0.21 g
11,W,61,Waterhemp-calibration-learn,6/1/19 09:46,34920,392.4 sec,7.20 g,0.21 g
11,W,61,Waterhemp-calibration-learn,6/1/19 09:54,34862,375.5 sec,5.60 g,0.16 g
11,W,61,Waterhemp-calibration-learn,6/1/19 10:02,35523,382.6 sec,7.20 g,0.20 g
11,W,61,Waterhemp-calibration-learn,6/1/19 10:09,35037,374.2 sec,7.30 g,0.21 g
11,W,61,Waterhemp-calibration-learn,6/1/19 10:17,35529,361.6 sec,7.20 g,0.20 g
11,W,81,Waterhemp-calibration-learn,5/31/19 15:59,1630,45.5 sec,-0.10 g,-0.06 g
11,W,81,Waterhemp-calibration-learn,5/31/19 16:04,1648,58.5 sec,0.30 g,0.18 g
11,W,81,Waterhemp-calibration-learn,5/31/19 16:07,1657,53.4 sec,0.30 g,0.18 g
11,W,81,Waterhemp-calibration-learn,5/31/19 16:09,1647,58.9 sec,0.30 g,0.18 g
11,W,81,Waterhemp-calibration-learn,5/31/19 16:11,1622,54.3 sec,-0.20 g,-0.12 g
11,W,81,Waterhemp-calibration-learn,5/31/19 16:14,1644,79.9 sec,---,---
11,W,81,Waterhemp-calibration-learn,5/31/19 16:18,1637,87.6 sec,0.20 g,0.12 g
11,W,81,Waterhemp-calibration-learn,5/31/19 16:20,1654,71.1 sec,0.40 g,0.24 g
11,W,81,Waterhemp-calibration-learn,5/31/19 16:24,1648,53.0 sec,0.30 g,0.18 g
11,W,81,Waterhemp-calibration-learn,5/31/19 16:26,1644,63.0 sec,0.30 g,0.18 g
11,W,81,Waterhemp-calibration-learn,5/31/19 16:29,1647,43.8 sec,-0.10 g,-0.06 g
11,W,81,Waterhemp-calibration-learn,5/31/19 16:32,1671,87.1 sec,0.30 g,0.18 g
11,W,81,Waterhemp-calibration-learn,5/31/19 16:36,1652,134.5 sec,0.00 g,0.00 g
11,W,81,Waterhemp-calibration-learn,5/31/19 16:40,1669,134.7 sec,0.00 g,0.00 g
11,W,81,Waterhemp-calibration-learn,5/31/19 16:45,1661,142.4 sec,0.10 g,0.06 g
11,W,81,Waterhemp-calibration-learn,5/31/19 16:49,1677,174.7 sec,0.00 g,0.00 g
11,W,81,Waterhemp-calibration-learn,5/31/19 17:02,1660,189.2 sec,0.10 g,0.06 g
11,W,81,Waterhemp-calibration-learn,5/31/19 17:12,1699,279.9 sec,0.20 g,0.12 g
11,W,81,Waterhemp-calibration-learn,5/31/19 17:22,1682,339.9 sec,0.00 g,0.00 g
11,W,81,Waterhemp-calibration-learn,5/31/19 17:28,1697,196.3 sec,0.00 g,0.00 g
11,W,81,Waterhemp-calibration-learn,5/31/19 17:36,1702,302.3 sec,0.00 g,0.00 g
11,W,88,Waterhemp-calibration-learn,4/19/19 15:22,205755,130.2 sec,32.50 g,0.16 g
11,W,88,Waterhemp-calibration-learn,4/19/19 15:27,205597,159.5 sec,25.90 g,0.13 g
11,W,88,Waterhemp-calibration-learn,4/19/19 15:31,204151,197.7 sec,32.60 g,0.16 g
11,W,88,Waterhemp-calibration-learn,4/19/19 15:36,206053,193.3 sec,32.50 g,0.16 g
11,W,88,Waterhemp-calibration-learn,4/19/19 15:40,205879,197.1 sec,32.60 g,0.16 g
11,W,88,Waterhemp-calibration-learn,4/19/19 15:44,206194,150.2 sec,32.90 g,0.16 g
11,W,88,Waterhemp-calibration-learn,4/19/19 15:48,205743,211.7 sec,32.50 g,0.16 g
11,W,19,Waterhemp-calibration-learn,6/1/19 11:27,66552,55.3 sec,13.10 g,0.20 g
11,W,19,Waterhemp-calibration-learn,6/1/19 11:29,66630,45.7 sec,-425.30 g,-6.38 g
11,W,19,Waterhemp-calibration-learn,6/1/19 11:30,66732,46.5 sec,13.00 g,0.19 g
11,W,19,Waterhemp-calibration-learn,6/1/19 11:32,66635,50.9 sec,13.10 g,0.20 g
11,W,19,Waterhemp-calibration-learn,6/1/19 11:34,66665,48.3 sec,13.10 g,0.20 g
13,E,38,Waterhemp-calibration-learn,5/29/19 10:36,9190,28.3 sec,1.60 g,0.17 g
13,E,38,Waterhemp-calibration-learn,5/29/19 10:37,9223,25.2 sec,1.50 g,0.16 g
13,E,38,Waterhemp-calibration-learn,5/29/19 10:39,9194,29.9 sec,-50.50 g,-5.49 g
13,E,38,Waterhemp-calibration-learn,5/29/19 10:41,9168,33.1 sec,1.50 g,0.16 g
13,E,38,Waterhemp-calibration-learn,5/29/19 10:44,9192,34.9 sec,1.50 g,0.16 g
13,E,38,Waterhemp-calibration-learn,5/29/19 10:45,9221,30.3 sec,1.60 g,0.17 g
13,E,38,Waterhemp-calibration-learn,5/29/19 10:47,9189,29.9 sec,---,---
13,E,38,Waterhemp-calibration-learn,5/29/19 10:51,9222,32.5 sec,1.60 g,0.17 g
13,E,42,Waterhemp-calibration-learn,5/8/19 12:56,5711,37.1 sec,1.00 g,0.18 g
13,E,42,Waterhemp-calibration-learn,5/8/19 13:05,5616,38.5 sec,1.10 g,0.20 g
13,E,42,Waterhemp-calibration-learn,5/8/19 13:07,5614,33.6 sec,1.10 g,0.20 g
13,E,42,Waterhemp-calibration-learn,5/8/19 13:09,5592,39.3 sec,1.00 g,0.18 g
13,E,42,Waterhemp-calibration-learn,5/8/19 13:16,5028,44.7 sec,1.10 g,0.22 g
13,E,42,Waterhemp-calibration-learn,5/8/19 13:18,5016,52.4 sec,1.00 g,0.20 g
13,E,42,Waterhemp-calibration-learn,5/8/19 13:19,5032,41.2 sec,1.00 g,0.20 g
13,E,42,Waterhemp-calibration-learn,5/8/19 13:22,5050,44.9 sec,1.00 g,0.20 g
13,E,42,Waterhemp-calibration-learn,5/8/19 13:23,5055,42.6 sec,1.00 g,0.20 g
13,E,42,Waterhemp-calibration-learn,5/8/19 13:25,5050,50.7 sec,1.00 g,0.20 g
13,E,50,Waterhemp-calibration-learn,4/19/19 17:17,3093,25.6 sec,0.60 g,0.19 g
13,E,50,Waterhemp-calibration-learn,4/19/19 17:19,2944,28.1 sec,0.50 g,0.17 g
13,E,50,Waterhemp-calibration-learn,4/19/19 17:20,2794,24.5 sec,0.40 g,0.14 g
13,E,50,Waterhemp-calibration-learn,4/19/19 17:22,2870,24.3 sec,0.60 g,0.21 g
13,E,50,Waterhemp-calibration-learn,4/19/19 17:30,2712,14.2 sec,0.50 g,0.18 g
13,E,50,Waterhemp-calibration-learn,4/19/19 17:32,2716,15.3 sec,0.40 g,0.15 g
13,E,50,Waterhemp-calibration-learn,4/19/19 17:33,2730,16.3 sec,0.50 g,0.18 g
13,E,50,Waterhemp-calibration-learn,4/19/19 17:34,2719,11.8 sec,0.40 g,0.15 g
13,E,50,Waterhemp-calibration-learn,4/19/19 17:35,2705,22.4 sec,0.50 g,0.18 g
13,E,50,Waterhemp-calibration-learn,4/19/19 17:36,2704,16.3 sec,425.60 g,157.40 g
13,E,50,Waterhemp-calibration-learn,4/19/19 17:37,2703,18.2 sec,0.60 g,0.22 g
13,E,63,Waterhemp-calibration-learn,5/20/19 17:33,1617,319.2 sec,0.00 g,0.00 g
13,E,63,Waterhemp-calibration-learn,5/20/19 17:36,1578,56.3 sec,0.30 g,0.19 g
13,E,63,Waterhemp-calibration-learn,5/20/19 17:44,1585,364.1 sec,---,---
13,E,63,Waterhemp-calibration-learn,5/20/19 17:46,1574,75.3 sec,-0.10 g,-0.06 g
13,E,63,Waterhemp-calibration-learn,5/20/19 17:48,1572,52.2 sec,0.30 g,0.19 g
13,E,63,Waterhemp-calibration-learn,5/20/19 17:51,1575,69.5 sec,0.00 g,0.00 g
13,E,"ROW19,20",Waterhemp-calibration-learn,4/23/19 14:51,3347,55.1 sec,0.70 g,0.21 g
13,E,"ROW19,20",Waterhemp-calibration-learn,4/23/19 14:53,3322,47.7 sec,0.50 g,0.15 g
13,E,"ROW19,20",Waterhemp-calibration-learn,4/23/19 14:58,6687,204.5 sec,0.20 g,0.03 g
13,E,"ROW19,20",Waterhemp-calibration-learn,4/23/19 15:00,3316,71.6 sec,0.30 g,0.09 g
13,E,"ROW19,20",Waterhemp-calibration-learn,4/23/19 15:02,3244,22.4 sec,0.60 g,0.18 g
13,E,"ROW19,20",Waterhemp-calibration-learn,4/23/19 15:21,3260,12.2 sec,0.60 g,0.18 g
13,E,"ROW19,20",Waterhemp-calibration-learn,4/23/19 15:22,3277,25.3 sec,0.70 g,0.21 g
13,E,"ROW19,20",Waterhemp-calibration-learn,4/23/19 15:24,3274,23.8 sec,0.60 g,0.18 g
13,E,"ROW19,20",Waterhemp-calibration-learn,4/23/19 15:25,3274,24.2 sec,0.70 g,0.21 g
13,W,37,Waterhemp-calibration-learn,4/19/19 15:51,14632,23.5 sec,3.10 g,0.21 g
13,W,37,Waterhemp-calibration-learn,4/19/19 15:53,14676,26.6 sec,1.20 g,0.08 g
13,W,37,Waterhemp-calibration-learn,4/19/19 15:54,14656,20.2 sec,3.40 g,0.23 g
13,W,37,Waterhemp-calibration-learn,4/19/19 15:55,14647,23.3 sec,3.40 g,0.23 g
13,W,37,Waterhemp-calibration-learn,4/19/19 15:58,14655,24.5 sec,3.40 g,0.23 g
13,W,64,Waterhemp-calibration-learn,6/1/19 15:29,2200,11.1 sec,0.30 g,0.14 g
13,W,64,Waterhemp-calibration-learn,6/1/19 15:30,2200,7.5 sec,0.40 g,0.18 g
13,W,64,Waterhemp-calibration-learn,6/1/19 15:51,2210,13.3 sec,-35.90 g,-16.24 g
13,W,64,Waterhemp-calibration-learn,6/1/19 15:52,2198,13.0 sec,0.20 g,0.09 g
14,E,9,Waterhemp-calibration-learn,4/22/19 16:40,1509,19.9 sec,0.40 g,0.27 g
14,E,9,Waterhemp-calibration-learn,4/22/19 16:41,1501,20.4 sec,0.30 g,0.20 g
14,E,9,Waterhemp-calibration-learn,4/22/19 16:43,1465,18.5 sec,0.30 g,0.20 g
14,E,9,Waterhemp-calibration-learn,4/22/19 16:44,1529,19.8 sec,0.40 g,0.26 g
14,E,9,Waterhemp-calibration-learn,4/22/19 16:45,1530,17.6 sec,0.30 g,0.20 g
14,E,9,Waterhemp-calibration-learn,4/22/19 16:47,1542,22.4 sec,0.30 g,0.19 g
